OrderNumber,OrderDate,CurrencyCode,_SalesAM_ID,_CustomerID,_SiteID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0006471,6/25/2020,RWF,18,4,162,6,7,0.1,"1,159.10",915.69
SO - 0006472,6/25/2020,RWF,14,4,132,37,3,0.15,"2,907.80","1,570.21"
SO - 0006473,6/25/2020,RWF,13,14,58,35,6,0.1,964.80,482.40
SO - 0006474,6/25/2020,RWF,21,28,11,17,3,0.05,"6,217.60","4,974.08"
SO - 0006475,6/25/2020,RWF,7,45,293,22,1,0.4,"1,259.60",617.20
SO - 0006476,6/25/2020,RWF,25,13,285,43,6,0.075,"2,834.10","1,303.69"
SO - 0006477,6/25/2020,RWF,1,7,248,9,6,0.15,"2,572.80","1,595.14"
SO - 0006478,6/26/2020,RWF,25,47,155,32,4,0.4,"1,092.10",458.68
SO - 0006479,6/26/2020,RWF,14,48,19,31,8,0.075,268.00,112.56
SO - 0006480,6/26/2020,RWF,8,36,360,5,1,0.15,"2,278.00","1,571.82"
SO - 0006481,6/26/2020,RWF,16,11,151,24,8,0.05,904.50,750.74
SO - 0006482,6/26/2020,RWF,18,40,149,12,1,0.05,"3,892.70","1,634.93"
SO - 0006483,6/26/2020,RWF,15,25,282,33,2,0.05,"2,519.20","1,158.83"
SO - 0006484,6/26/2020,RWF,14,1,31,46,8,0.05,"1,721.90",947.05
SO - 0006485,6/26/2020,RWF,5,38,220,10,2,0.075,"3,886.00","2,176.16"
SO - 0006486,6/26/2020,RWF,2,2,221,24,3,0.05,"6,137.20","4,480.16"
SO - 0006487,6/27/2020,RWF,16,17,51,4,2,0.4,247.90,188.40
SO - 0006488,6/27/2020,RWF,26,2,117,26,7,0.2,"2,304.80","1,682.50"
SO - 0006489,6/27/2020,RWF,20,12,37,21,7,0.075,"5,293.00","3,228.73"
SO - 0006490,6/27/2020,RWF,11,7,271,2,5,0.05,"2,365.10","1,821.13"
SO - 0006491,6/27/2020,RWF,4,29,24,41,7,0.05,897.80,574.59
SO - 0006492,6/27/2020,RWF,26,42,295,15,5,0.05,201.00,150.75
SO - 0006493,6/27/2020,RWF,22,28,43,8,1,0.4,"1,031.80",753.21
SO - 0006494,6/27/2020,RWF,8,11,191,9,4,0.05,"1,762.10",757.70
SO - 0006495,6/27/2020,RWF,15,25,173,40,6,0.1,"1,051.90",831.00
SO - 0006496,6/27/2020,RWF,22,40,208,16,6,0.05,194.30,130.18
SO - 0006497,6/28/2020,RWF,10,34,51,18,1,0.075,"1,842.50",810.70
SO - 0006498,6/28/2020,RWF,9,10,291,39,1,0.1,"1,065.30",745.71
SO - 0006499,6/28/2020,RWF,10,44,330,8,2,0.3,"3,450.50","1,725.25"
SO - 0006500,6/28/2020,RWF,21,49,292,37,5,0.3,"3,591.20","2,082.90"
SO - 0006501,6/28/2020,RWF,16,21,54,46,2,0.15,"3,912.80","1,995.53"
SO - 0006502,6/28/2020,RWF,19,19,336,25,7,0.075,"1,025.10",697.07
SO - 0006503,6/28/2020,RWF,12,17,121,3,3,0.05,716.90,379.96
SO - 0006504,6/28/2020,RWF,8,41,136,28,3,0.075,"2,807.30","2,049.33"
SO - 0006505,6/29/2020,RWF,21,29,28,21,2,0.075,"3,859.20","3,241.73"
SO - 0006506,6/29/2020,RWF,28,12,150,35,3,0.05,"6,157.30","4,433.26"
SO - 0006507,6/29/2020,RWF,1,5,94,38,1,0.15,"1,038.50",643.87
SO - 0006508,6/29/2020,RWF,22,48,228,20,1,0.05,984.90,768.22
SO - 0006509,6/29/2020,RWF,16,11,185,6,8,0.4,783.90,572.25
SO - 0006510,6/30/2020,RWF,22,17,312,26,4,0.075,234.50,157.12
SO - 0006511,6/30/2020,RWF,4,45,6,3,3,0.1,"2,465.60","1,873.86"
SO - 0006512,6/30/2020,RWF,8,22,124,39,1,0.2,"1,005.00",603.00
SO - 0006513,6/30/2020,RWF,20,14,224,27,3,0.075,"1,072.00",718.24
SO - 0006514,6/30/2020,RWF,18,36,2,18,6,0.1,"1,078.70",431.48
SO - 0006515,6/30/2020,RWF,5,12,137,17,2,0.15,"1,078.70",744.30
SO - 0006516,6/30/2020,RWF,18,6,18,39,6,0.075,"1,956.40","1,447.74"
SO - 0006517,6/30/2020,RWF,13,19,141,8,1,0.05,227.80,134.40
SO - 0006518,6/30/2020,RWF,3,17,82,5,8,0.15,891.10,570.30
SO - 0006519,7/1/2020,RWF,24,42,125,41,5,0.05,"1,031.80",546.85
SO - 0006520,7/1/2020,RWF,21,9,191,22,2,0.075,"3,088.70","1,945.88"
SO - 0006521,7/1/2020,RWF,26,45,27,2,2,0.05,"1,072.00",536.00
SO - 0006522,7/1/2020,RWF,15,43,29,19,2,0.075,"3,892.70","1,868.50"
SO - 0006523,7/1/2020,RWF,10,13,97,19,7,0.15,"2,512.50","1,381.88"
SO - 0006524,7/1/2020,RWF,7,9,200,39,7,0.05,"1,072.00",696.80
SO - 0006525,7/2/2020,RWF,4,17,325,11,6,0.075,187.60,142.58
SO - 0006526,7/2/2020,RWF,11,33,95,13,8,0.05,"1,782.20","1,283.18"
SO - 0006527,7/2/2020,RWF,17,49,51,34,3,0.075,924.60,545.51
SO - 0006528,7/2/2020,RWF,4,3,341,12,8,0.075,"3,986.50","2,511.50"
SO - 0006529,7/2/2020,RWF,17,41,346,47,2,0.15,991.60,644.54
SO - 0006530,7/2/2020,RWF,18,3,258,45,2,0.15,"2,244.50","1,728.27"
SO - 0006531,7/2/2020,RWF,3,25,75,46,2,0.1,"1,172.50",621.43
SO - 0006532,7/2/2020,RWF,4,32,287,39,4,0.2,"1,782.20","1,301.01"
SO - 0006533,7/2/2020,RWF,5,50,179,25,3,0.075,"6,378.40","4,783.80"
SO - 0006534,7/2/2020,RWF,12,46,1,43,6,0.05,"5,152.30","3,709.66"
SO - 0006535,7/2/2020,RWF,20,40,278,27,4,0.075,"1,286.40",514.56
SO - 0006536,7/3/2020,RWF,24,10,8,44,5,0.05,"1,085.40",662.09
SO - 0006537,7/3/2020,RWF,24,7,121,40,5,0.1,"1,105.50",928.62
SO - 0006538,7/3/2020,RWF,2,19,11,11,1,0.1,"1,098.80",450.51
SO - 0006539,7/3/2020,RWF,20,7,87,3,2,0.05,730.30,482.00
SO - 0006540,7/3/2020,RWF,9,18,51,18,4,0.075,"1,058.60",624.57
SO - 0006541,7/3/2020,RWF,10,18,207,42,8,0.05,"1,078.70",658.01
SO - 0006542,7/3/2020,RWF,8,40,308,7,5,0.05,"1,882.70","1,487.33"
SO - 0006543,7/4/2020,RWF,10,44,203,26,3,0.05,757.10,499.69
SO - 0006544,7/4/2020,RWF,25,15,79,26,3,0.15,"5,159.00","2,785.86"
SO - 0006545,7/4/2020,RWF,9,14,182,43,6,0.1,"3,939.60","2,087.99"
SO - 0006546,7/4/2020,RWF,15,7,291,43,3,0.1,"2,438.80",975.52
SO - 0006547,7/4/2020,RWF,11,40,245,4,4,0.15,"1,051.90",557.51
SO - 0006548,7/4/2020,RWF,11,1,70,35,1,0.4,180.90,148.34
SO - 0006549,7/4/2020,RWF,6,43,322,7,7,0.075,"5,762.00","3,514.82"
SO - 0006550,7/4/2020,RWF,26,18,357,40,5,0.075,"2,365.10","1,702.87"
SO - 0006551,7/4/2020,RWF,1,24,150,23,6,0.075,"1,105.50",884.40
SO - 0006552,7/4/2020,RWF,7,7,138,3,4,0.2,"6,123.80","3,306.85"
SO - 0006553,7/4/2020,RWF,13,21,123,35,2,0.075,998.30,469.20
SO - 0006554,7/4/2020,RWF,27,16,294,33,3,0.05,"2,224.40","1,267.91"
SO - 0006555,7/4/2020,RWF,1,50,208,19,4,0.3,"3,939.60","3,269.87"
SO - 0006556,7/5/2020,RWF,8,31,82,12,8,0.05,871.00,418.08
SO - 0006557,7/5/2020,RWF,13,50,32,37,7,0.1,817.40,514.96
SO - 0006558,7/5/2020,RWF,23,33,346,8,6,0.05,"1,132.30",781.29
SO - 0006559,7/5/2020,RWF,3,48,78,22,2,0.1,"1,118.90",615.40
SO - 0006560,7/5/2020,RWF,12,3,120,41,6,0.2,911.20,637.84
SO - 0006561,7/5/2020,RWF,9,48,326,37,6,0.15,"1,005.00",613.05
SO - 0006562,7/5/2020,RWF,23,8,161,38,7,0.05,"3,845.80","2,961.27"
SO - 0006563,7/6/2020,RWF,16,31,102,41,3,0.05,"2,572.80","1,054.85"
SO - 0006564,7/6/2020,RWF,21,49,263,41,4,0.1,"2,626.40","1,339.46"
SO - 0006565,7/6/2020,RWF,14,39,86,13,7,0.2,"3,926.20","3,140.96"
SO - 0006566,7/6/2020,RWF,5,9,40,2,3,0.2,194.30,102.98
SO - 0006567,7/6/2020,RWF,6,18,139,9,4,0.075,"1,145.70",756.16
SO - 0006568,7/6/2020,RWF,26,26,125,9,4,0.075,234.50,194.64
SO - 0006569,7/6/2020,RWF,23,6,304,36,2,0.1,884.40,353.76
SO - 0006570,7/6/2020,RWF,23,26,64,23,3,0.075,"1,132.30",713.35
SO - 0006571,7/6/2020,RWF,14,21,331,14,1,0.15,"3,973.10","2,423.59"
SO - 0006572,7/6/2020,RWF,19,15,316,35,6,0.1,971.50,757.77
SO - 0006573,7/6/2020,RWF,25,10,95,37,4,0.15,"2,432.10","2,067.29"
SO - 0006574,7/7/2020,RWF,20,18,61,29,3,0.05,"3,477.30","1,390.92"
SO - 0006575,7/7/2020,RWF,24,42,120,31,1,0.4,"2,680.00","2,251.20"
SO - 0006576,7/7/2020,RWF,21,26,237,31,5,0.05,"5,239.40","3,615.19"
SO - 0006577,7/7/2020,RWF,11,18,359,15,5,0.05,"6,478.90","5,183.12"
SO - 0006578,7/7/2020,RWF,7,28,18,23,7,0.05,"1,072.00",761.12
SO - 0006579,7/7/2020,RWF,12,30,296,42,5,0.3,"2,278.00","1,047.88"
SO - 0006580,7/7/2020,RWF,24,26,17,31,4,0.3,"2,881.00","2,189.56"
SO - 0006581,7/7/2020,RWF,28,42,178,22,5,0.15,917.90,670.07
SO - 0006582,7/7/2020,RWF,27,6,232,41,7,0.15,"1,822.40","1,093.44"
SO - 0006583,7/8/2020,RWF,24,9,366,23,7,0.05,"1,835.80",771.04
SO - 0006584,7/8/2020,RWF,1,8,337,38,1,0.2,"2,787.20","1,839.55"
SO - 0006585,7/8/2020,RWF,10,45,291,15,1,0.05,"2,606.30","2,215.36"
SO - 0006586,7/8/2020,RWF,15,3,69,27,8,0.05,"1,025.10",420.29
SO - 0006587,7/8/2020,RWF,15,10,48,41,1,0.075,194.30,110.75
SO - 0006588,7/8/2020,RWF,7,49,136,23,1,0.05,"5,614.60","3,761.78"
SO - 0006589,7/8/2020,RWF,9,10,48,4,4,0.075,"3,028.40","1,423.35"
SO - 0006590,7/8/2020,RWF,25,15,131,1,1,0.05,194.30,81.61
SO - 0006591,7/8/2020,RWF,24,18,128,27,3,0.1,"2,345.00","1,031.80"
SO - 0006592,7/8/2020,RWF,8,5,292,27,6,0.075,"1,922.90","1,211.43"
SO - 0006593,7/9/2020,RWF,15,13,323,24,7,0.05,214.40,145.79
SO - 0006594,7/9/2020,RWF,22,1,105,2,6,0.1,"3,845.80","2,076.73"
SO - 0006595,7/9/2020,RWF,28,34,101,41,1,0.1,"1,045.20",648.02
SO - 0006596,7/9/2020,RWF,18,41,47,40,8,0.075,"2,445.50","1,980.86"
SO - 0006597,7/9/2020,RWF,3,19,294,23,6,0.05,"1,922.90","1,538.32"
SO - 0006598,7/9/2020,RWF,10,9,6,1,1,0.2,871.00,540.02
SO - 0006599,7/9/2020,RWF,22,47,311,21,4,0.075,"1,916.20","1,207.21"
SO - 0006600,7/9/2020,RWF,2,4,133,36,5,0.075,"3,926.20","2,591.29"
SO - 0006601,7/9/2020,RWF,19,34,174,45,4,0.075,"3,966.40","3,133.46"
SO - 0006602,7/9/2020,RWF,5,10,45,8,8,0.075,"1,855.90","1,410.48"
SO - 0006603,7/10/2020,RWF,21,18,148,24,4,0.2,"3,664.90","1,795.80"
SO - 0006604,7/10/2020,RWF,1,25,117,18,7,0.075,"1,943.00","1,632.12"
SO - 0006605,7/10/2020,RWF,20,22,367,4,5,0.1,"2,706.80","1,786.49"
SO - 0006606,7/10/2020,RWF,15,3,225,6,7,0.075,"1,715.20",823.30
SO - 0006607,7/10/2020,RWF,14,32,362,43,6,0.2,"1,795.60","1,113.27"
SO - 0006608,7/10/2020,RWF,15,22,241,26,3,0.05,"1,286.40","1,003.39"
SO - 0006609,7/10/2020,RWF,28,34,351,27,3,0.05,"2,566.10","1,103.42"
SO - 0006610,7/11/2020,RWF,18,26,20,37,8,0.1,"1,105.50",795.96
SO - 0006611,7/11/2020,RWF,17,1,348,39,1,0.05,201.00,98.49
SO - 0006612,7/11/2020,RWF,7,18,54,20,4,0.1,"3,946.30","1,933.69"
SO - 0006613,7/11/2020,RWF,9,49,224,18,2,0.05,"1,025.10",645.81
SO - 0006614,7/11/2020,RWF,17,32,360,17,6,0.05,"1,929.60","1,562.98"
SO - 0006615,7/11/2020,RWF,3,42,280,19,1,0.15,"5,132.20","2,925.35"
SO - 0006616,7/11/2020,RWF,22,28,64,4,6,0.075,"3,886.00","2,720.20"
SO - 0006617,7/11/2020,RWF,18,28,130,27,3,0.3,"4,013.30","2,568.51"
SO - 0006618,7/11/2020,RWF,5,29,190,34,5,0.075,"2,666.60","2,079.95"
SO - 0006619,7/11/2020,RWF,2,12,40,39,5,0.05,"1,996.60","1,397.62"
SO - 0006620,7/11/2020,RWF,8,50,191,23,8,0.1,"1,085.40",770.63
SO - 0006621,7/11/2020,RWF,7,30,153,21,6,0.075,"1,688.40",675.36
SO - 0006622,7/12/2020,RWF,2,28,103,46,4,0.075,"1,105.50",475.37
SO - 0006623,7/12/2020,RWF,16,3,73,28,1,0.2,"3,859.20","1,929.60"
SO - 0006624,7/12/2020,RWF,11,22,132,37,4,0.1,"1,031.80",608.76
SO - 0006625,7/12/2020,RWF,8,44,303,46,1,0.1,"1,139.00",877.03
SO - 0006626,7/12/2020,RWF,11,10,191,14,4,0.05,"2,472.30",988.92
SO - 0006627,7/12/2020,RWF,20,3,129,47,1,0.075,"1,232.80",875.29
SO - 0006628,7/12/2020,RWF,1,44,201,31,5,0.1,"1,085.40",727.22
SO - 0006629,7/12/2020,RWF,15,23,217,20,8,0.15,"3,953.00","1,581.20"
SO - 0006630,7/12/2020,RWF,9,49,185,1,2,0.15,"3,604.60","2,198.81"
SO - 0006631,7/13/2020,RWF,5,21,303,42,6,0.075,"2,666.60","1,466.63"
SO - 0006632,7/13/2020,RWF,1,7,41,3,4,0.1,"3,939.60","2,954.70"
SO - 0006633,7/13/2020,RWF,12,48,64,10,7,0.075,"3,966.40","2,102.19"
SO - 0006634,7/13/2020,RWF,2,48,57,43,4,0.15,"2,653.20","1,698.05"
SO - 0006635,7/13/2020,RWF,19,18,330,35,8,0.05,984.90,748.52
SO - 0006636,7/13/2020,RWF,15,40,15,9,8,0.075,241.20,178.49
SO - 0006637,7/13/2020,RWF,10,34,69,4,8,0.05,"2,224.40","1,401.37"
SO - 0006638,7/13/2020,RWF,4,46,353,39,3,0.05,"1,031.80",680.99
SO - 0006639,7/13/2020,RWF,1,10,71,40,4,0.05,"1,025.10",717.57
SO - 0006640,7/14/2020,RWF,25,15,104,32,8,0.05,"3,953.00","2,134.62"
SO - 0006641,7/14/2020,RWF,4,19,127,22,4,0.15,"2,847.50","2,021.73"
SO - 0006642,7/14/2020,RWF,19,27,34,21,3,0.1,"2,505.80","1,804.18"
SO - 0006643,7/14/2020,RWF,4,23,91,43,7,0.15,"1,065.30",681.79
SO - 0006644,7/14/2020,RWF,19,18,7,47,3,0.075,"5,507.40","2,533.40"
SO - 0006645,7/14/2020,RWF,21,47,244,8,5,0.15,958.10,411.98
SO - 0006646,7/15/2020,RWF,7,47,295,21,5,0.05,"1,849.20",906.11
SO - 0006647,7/15/2020,RWF,17,19,134,35,5,0.15,"6,170.70","3,455.59"
SO - 0006648,7/15/2020,RWF,3,31,66,13,7,0.05,"2,700.10","1,107.04"
SO - 0006649,7/15/2020,RWF,11,25,338,12,3,0.05,"1,018.40",672.14
SO - 0006650,7/15/2020,RWF,22,21,27,35,3,0.05,"5,306.40","3,130.78"
SO - 0006651,7/15/2020,RWF,26,27,243,16,4,0.05,"2,626.40","2,048.59"
SO - 0006652,7/15/2020,RWF,16,25,74,5,8,0.15,837.50,469.00
SO - 0006653,7/15/2020,RWF,21,44,132,6,1,0.075,917.90,514.02
SO - 0006654,7/15/2020,RWF,20,26,183,9,8,0.1,"2,827.40","2,261.92"
SO - 0006655,7/16/2020,RWF,3,49,155,4,4,0.1,"1,145.70",618.68
SO - 0006656,7/16/2020,RWF,11,19,21,43,4,0.05,844.20,641.59
SO - 0006657,7/16/2020,RWF,16,48,231,46,7,0.15,"3,792.20","2,919.99"
SO - 0006658,7/16/2020,RWF,15,11,157,13,8,0.05,"1,809.00","1,139.67"
SO - 0006659,7/16/2020,RWF,26,9,244,14,2,0.3,"3,839.10","2,648.98"
SO - 0006660,7/16/2020,RWF,2,50,186,10,6,0.075,"6,083.60","2,980.96"
SO - 0006661,7/16/2020,RWF,8,35,3,19,4,0.1,"3,370.10","2,257.97"
SO - 0006662,7/17/2020,RWF,14,28,130,10,8,0.4,"5,741.90","3,272.88"
SO - 0006663,7/17/2020,RWF,5,36,354,1,2,0.05,964.80,646.42
SO - 0006664,7/17/2020,RWF,12,50,230,24,4,0.4,723.60,586.12
SO - 0006665,7/17/2020,RWF,4,6,307,14,6,0.075,"2,974.80","1,338.66"
SO - 0006666,7/17/2020,RWF,11,15,204,19,8,0.075,"3,886.00","2,215.02"
SO - 0006667,7/17/2020,RWF,16,42,200,1,1,0.1,"1,996.60","1,078.16"
SO - 0006668,7/17/2020,RWF,10,47,207,5,8,0.075,207.70,87.23
SO - 0006669,7/17/2020,RWF,10,31,85,1,6,0.05,790.60,347.86
SO - 0006670,7/17/2020,RWF,26,49,364,41,2,0.05,"5,366.70","2,951.69"
SO - 0006671,7/17/2020,RWF,7,23,220,47,4,0.05,"1,145.70",458.28
SO - 0006672,7/17/2020,RWF,13,19,204,19,2,0.4,"3,939.60","2,403.16"
SO - 0006673,7/17/2020,RWF,24,32,16,36,2,0.4,"2,599.60","1,637.75"
SO - 0006674,7/17/2020,RWF,6,9,161,6,8,0.075,194.30,110.75
SO - 0006675,7/18/2020,RWF,11,18,317,8,3,0.05,"1,098.80",505.45
SO - 0006676,7/18/2020,RWF,9,14,73,13,1,0.075,"1,092.10",655.26
SO - 0006677,7/18/2020,RWF,21,18,18,7,5,0.1,958.10,699.41
SO - 0006678,7/18/2020,RWF,9,4,322,13,7,0.05,"2,010.00","1,286.40"
SO - 0006679,7/18/2020,RWF,2,34,167,3,4,0.1,"1,929.60","1,234.94"
SO - 0006680,7/18/2020,RWF,20,29,353,38,8,0.15,743.70,312.35
SO - 0006681,7/18/2020,RWF,16,46,148,9,5,0.2,"5,942.90","4,754.32"
SO - 0006682,7/18/2020,RWF,7,7,50,17,6,0.05,"3,664.90","2,198.94"
SO - 0006683,7/18/2020,RWF,13,26,346,19,3,0.075,"3,879.30","3,219.82"
SO - 0006684,7/18/2020,RWF,5,12,347,14,8,0.4,"1,125.60",720.38
SO - 0006685,7/18/2020,RWF,11,33,132,20,7,0.1,"1,889.40","1,171.43"
SO - 0006686,7/18/2020,RWF,7,9,290,40,8,0.05,"1,822.40","1,221.01"
SO - 0006687,7/19/2020,RWF,5,1,249,25,5,0.075,"1,031.80",804.80
SO - 0006688,7/19/2020,RWF,26,10,335,16,3,0.075,201.00,86.43
SO - 0006689,7/19/2020,RWF,13,34,74,13,5,0.05,"3,886.00","2,253.88"
SO - 0006690,7/19/2020,RWF,6,31,105,27,1,0.075,"1,112.20",700.69
SO - 0006691,7/19/2020,RWF,28,22,136,38,7,0.15,247.90,146.26
SO - 0006692,7/19/2020,RWF,25,46,198,20,2,0.05,"3,819.00","2,711.49"
SO - 0006693,7/19/2020,RWF,26,37,169,32,8,0.3,"3,986.50","3,229.07"
SO - 0006694,7/19/2020,RWF,8,50,127,35,6,0.05,"3,919.50","2,273.31"
SO - 0006695,7/19/2020,RWF,16,37,338,19,2,0.075,"3,926.20","3,062.44"
SO - 0006696,7/19/2020,RWF,26,46,343,23,3,0.05,187.60,108.81
SO - 0006697,7/19/2020,RWF,22,16,134,1,3,0.05,"1,313.20",577.81
SO - 0006698,7/19/2020,RWF,28,38,221,13,8,0.1,268.00,227.80
SO - 0006699,7/19/2020,RWF,21,8,183,18,6,0.05,"1,869.30","1,383.28"
SO - 0006700,7/19/2020,RWF,17,36,152,1,1,0.1,"1,031.80",794.49
SO - 0006701,7/20/2020,RWF,7,45,198,11,6,0.05,"1,273.00",840.18
SO - 0006702,7/20/2020,RWF,9,12,179,19,6,0.15,911.20,601.39
SO - 0006703,7/20/2020,RWF,25,14,317,42,8,0.075,"5,286.30","2,325.97"
SO - 0006704,7/20/2020,RWF,26,50,186,7,4,0.1,"5,085.30","3,661.42"
SO - 0006705,7/20/2020,RWF,5,30,354,12,1,0.075,"1,051.90",568.03
SO - 0006706,7/20/2020,RWF,6,48,139,22,4,0.05,"2,003.30","1,121.85"
SO - 0006707,7/20/2020,RWF,16,5,349,31,3,0.075,"1,005.00",432.15
SO - 0006708,7/20/2020,RWF,10,45,79,7,6,0.05,"1,212.70",497.21
SO - 0006709,7/21/2020,RWF,25,46,63,26,1,0.05,"2,284.70","1,690.68"
SO - 0006710,7/21/2020,RWF,6,3,362,2,5,0.05,"2,405.30",986.17
SO - 0006711,7/21/2020,RWF,8,33,255,41,7,0.1,"3,886.00","2,331.60"
SO - 0006712,7/21/2020,RWF,7,39,203,5,6,0.05,864.30,388.94
SO - 0006713,7/21/2020,RWF,6,48,259,6,3,0.075,"2,492.40","1,246.20"
SO - 0006714,7/21/2020,RWF,14,12,363,8,4,0.1,830.80,548.33
SO - 0006715,7/21/2020,RWF,24,29,40,4,1,0.075,"3,912.80","3,325.88"
SO - 0006716,7/21/2020,RWF,10,50,105,43,7,0.075,207.70,93.47
SO - 0006717,7/21/2020,RWF,19,30,303,29,7,0.075,"5,192.50","3,634.75"
SO - 0006718,7/22/2020,RWF,3,28,344,4,7,0.2,917.90,541.56
SO - 0006719,7/22/2020,RWF,17,5,226,23,7,0.075,"1,721.90",964.26
SO - 0006720,7/22/2020,RWF,20,9,353,24,3,0.075,"3,959.70","2,732.19"
SO - 0006721,7/22/2020,RWF,28,8,163,30,4,0.1,"3,477.30","1,947.29"
SO - 0006722,7/22/2020,RWF,7,45,139,42,4,0.2,"3,939.60","2,718.32"
SO - 0006723,7/22/2020,RWF,4,13,230,25,6,0.05,"1,065.30",426.12
SO - 0006724,7/23/2020,RWF,18,22,64,8,8,0.075,"1,132.30",917.16
SO - 0006725,7/23/2020,RWF,28,12,131,25,5,0.15,"2,458.90","1,180.27"
SO - 0006726,7/24/2020,RWF,3,15,98,36,5,0.2,"1,018.40",712.88
SO - 0006727,7/24/2020,RWF,3,20,130,26,7,0.15,"3,825.70","2,486.71"
SO - 0006728,7/24/2020,RWF,4,10,26,20,5,0.05,"3,865.90","2,706.13"
SO - 0006729,7/24/2020,RWF,13,36,245,6,3,0.05,"3,504.10","1,401.64"
SO - 0006730,7/24/2020,RWF,25,44,213,10,3,0.05,"2,452.20","1,029.92"
SO - 0006731,7/24/2020,RWF,13,39,336,41,4,0.075,"2,485.70","1,168.28"
SO - 0006732,7/24/2020,RWF,13,46,47,40,2,0.05,201.00,164.82
SO - 0006733,7/24/2020,RWF,15,9,189,46,7,0.05,"3,075.30","1,599.16"
SO - 0006734,7/24/2020,RWF,21,39,84,29,1,0.1,261.30,162.01
SO - 0006735,7/24/2020,RWF,23,29,236,2,7,0.05,180.90,106.73
SO - 0006736,7/24/2020,RWF,25,20,60,15,2,0.1,"3,852.50","2,311.50"
SO - 0006737,7/24/2020,RWF,4,21,3,33,4,0.075,"1,206.00",964.80
SO - 0006738,7/24/2020,RWF,15,19,72,8,6,0.075,"1,996.60","1,078.16"
SO - 0006739,7/24/2020,RWF,28,5,244,19,3,0.1,"2,646.50","1,482.04"
SO - 0006740,7/24/2020,RWF,25,1,221,24,3,0.1,"1,018.40",804.54
SO - 0006741,7/25/2020,RWF,21,14,161,32,2,0.05,"5,165.70","2,996.11"
SO - 0006742,7/25/2020,RWF,9,47,334,41,1,0.05,"2,231.10","1,762.57"
SO - 0006743,7/25/2020,RWF,3,11,270,34,8,0.05,"6,231.00","4,174.77"
SO - 0006744,7/25/2020,RWF,10,23,362,25,5,0.05,"5,025.00","3,567.75"
SO - 0006745,7/25/2020,RWF,12,39,270,40,1,0.1,"1,802.30","1,063.36"
SO - 0006746,7/25/2020,RWF,13,13,334,40,6,0.075,"6,291.30","3,837.69"
SO - 0006747,7/25/2020,RWF,13,5,116,18,2,0.075,"2,505.80","1,002.32"
SO - 0006748,7/25/2020,RWF,6,29,277,43,8,0.075,"1,125.60",956.76
SO - 0006749,7/25/2020,RWF,3,19,59,46,7,0.1,683.40,328.03
SO - 0006750,7/25/2020,RWF,19,37,263,2,5,0.3,"1,775.50","1,083.06"
SO - 0006751,7/26/2020,RWF,5,5,330,23,1,0.075,"1,246.20",710.33
SO - 0006752,7/26/2020,RWF,9,29,87,37,3,0.075,"3,906.10","3,203.00"
SO - 0006753,7/26/2020,RWF,4,30,98,42,2,0.1,737.00,449.57
SO - 0006754,7/26/2020,RWF,16,31,362,41,8,0.15,"3,102.10","2,047.39"
SO - 0006755,7/26/2020,RWF,19,2,215,25,5,0.075,"1,139.00",706.18
SO - 0006756,7/26/2020,RWF,14,17,346,19,3,0.15,"3,912.80","2,934.60"
SO - 0006757,7/26/2020,RWF,27,43,36,12,1,0.075,"3,819.00","2,864.25"
SO - 0006758,7/26/2020,RWF,11,26,327,21,8,0.075,"1,869.30","1,046.81"
SO - 0006759,7/26/2020,RWF,17,30,337,46,3,0.05,"1,098.80",582.36
SO - 0006760,7/27/2020,RWF,22,5,22,34,5,0.075,"3,095.40","1,392.93"
SO - 0006761,7/27/2020,RWF,5,24,239,20,8,0.3,"2,613.00","1,829.10"
SO - 0006762,7/27/2020,RWF,25,10,281,39,8,0.05,"1,286.40",617.47
SO - 0006763,7/27/2020,RWF,1,4,350,23,7,0.1,"2,700.10","1,755.07"
SO - 0006764,7/27/2020,RWF,3,16,85,22,3,0.075,"6,545.90","3,469.33"
SO - 0006765,7/27/2020,RWF,22,6,207,24,8,0.05,"5,085.30","3,000.33"
SO - 0006766,7/27/2020,RWF,15,29,366,30,5,0.075,850.90,433.96
SO - 0006767,7/27/2020,RWF,20,14,217,1,5,0.05,"1,983.20","1,269.25"
SO - 0006768,7/27/2020,RWF,2,44,206,15,2,0.4,"5,500.70","2,420.31"
SO - 0006769,7/28/2020,RWF,22,13,31,43,7,0.05,"3,973.10","3,337.40"
SO - 0006770,7/28/2020,RWF,2,1,61,40,4,0.15,"3,175.80","2,540.64"
SO - 0006771,7/28/2020,RWF,27,38,59,19,2,0.075,"3,872.60","1,549.04"
SO - 0006772,7/28/2020,RWF,3,20,325,14,7,0.05,"3,698.40","2,773.80"
SO - 0006773,7/28/2020,RWF,22,4,95,38,5,0.05,"3,041.80","2,555.11"
SO - 0006774,7/29/2020,RWF,3,37,158,43,7,0.05,"5,232.70","2,459.37"
SO - 0006775,7/29/2020,RWF,7,14,86,7,1,0.1,"1,045.20",679.38
SO - 0006776,7/29/2020,RWF,19,45,108,25,8,0.1,214.40,96.48
SO - 0006777,7/29/2020,RWF,4,26,146,7,3,0.05,911.20,446.49
SO - 0006778,7/29/2020,RWF,28,37,67,4,8,0.3,"1,172.50",879.38
SO - 0006779,7/29/2020,RWF,15,26,264,16,3,0.05,"1,681.70",706.31
